date,test_year,sector,weight,sector_forward_return,contribution
20200507,2020,통신및방송장비제조업,0.2,0.11547501612255928,0.023095003224511856
20200507,2020,특수목적용기계제조업,0.2,0.11667271027971349,0.023334542055942698
20200507,2020,기초의약물질제조업,0.1,0.3967011142952268,0.03967011142952268
20200507,2020,기타화학제품제조업,0.1,0.2653663341478689,0.026536633414786893
20200507,2020,반도체제조업,0.1,0.1914820683180889,0.01914820683180889
20200507,2020,소프트웨어개발및공급업,0.1,-0.014906533271638933,-0.0014906533271638934
20200507,2020,의료용기기제조업,0.1,-0.013947739774861745,-0.0013947739774861747
20200507,2020,전자부품제조업,0.1,2.441423091492645e-05,2.441423091492645e-06
20200605,2020,기타화학제품제조업,0.2,0.21247943772467193,0.042495887544934385
20200605,2020,UNMAPPED_SECTOR,0.1,0.08610982148392443,0.008610982148392444
20200605,2020,기초화학물질제조업,0.1,0.012897445421293563,0.0012897445421293564
20200605,2020,반도체제조업,0.1,-0.07092460948278367,-0.007092460948278367
20200605,2020,전자부품제조업,0.1,0.053443047930873844,0.005344304793087385
20200605,2020,"측정,시험,항해,제어및기타정밀기기제조업;광학기기제외",0.1,-0.029410366092259332,-0.0029410366092259333
20200605,2020,통신및방송장비제조업,0.1,0.03448645653359672,0.003448645653359672
20200605,2020,특수목적용기계제조업,0.1,0.0040019607786203615,0.00040019607786203617
20200605,2020,플라스틱제품제조업,0.1,-0.09916541186602512,-0.009916541186602512
20200706,2020,기타화학제품제조업,0.4,0.09924667856160407,0.03969867142464163
20200706,2020,UNMAPPED_SECTOR,0.2,-0.11598551269810942,-0.023197102539621886
20200706,2020,기초의약물질및생물학적제제제조업,0.2,0.4411301777152843,0.08822603554305686
20200706,2020,전자부품제조업,0.2,0.07528113222729793,0.015056226445459587
20200804,2020,의약품제조업,0.4,0.30527079191039763,0.12210831676415906
20200804,2020,UNMAPPED_SECTOR,0.2,-0.018352542807384076,-0.0036705085614768154
20200804,2020,기초의약물질및생물학적제제제조업,0.2,-0.0799328139665113,-0.015986562793302263
20200804,2020,전자부품제조업,0.2,-0.14913926127763888,-0.029827852255527778
20200903,2020,전자부품제조업,0.4,0.024792953850693134,0.009917181540277254
20200903,2020,UNMAPPED_SECTOR,0.2,0.123040371783522,0.024608074356704403
20200903,2020,기타화학제품제조업,0.2,-0.06518764428239754,-0.013037528856479508
20200903,2020,"시멘트,석회,플라스터및그제품제조업",0.2,0.008671881405905912,0.0017343762811811827
20201007,2020,전자부품제조업,0.3,-0.02979627503914813,-0.008938882511744439
20201007,2020,UNMAPPED_SECTOR,0.2,0.45091355627489027,0.09018271125497807
20201007,2020,기타화학제품제조업,0.2,0.029281900120238347,0.00585638002404767
20201007,2020,기타금융업,0.1,-0.09396306094965245,-0.009396306094965246
20201007,2020,의약품제조업,0.1,0.02538944979768898,0.002538944979768898
20201007,2020,자동차신품부품제조업,0.1,0.022656105004489557,0.0022656105004489556
20201106,2020,UNMAPPED_SECTOR,0.2,0.08621243722971306,0.017242487445942613
20201106,2020,전자부품제조업,0.2,0.12038624433287293,0.024077248866574585
20201106,2020,특수목적용기계제조업,0.2,-0.05736223471455226,-0.011472446942910454
20201106,2020,1차철강제조업,0.1,-0.005859387981343223,-0.0005859387981343223
20201106,2020,기초의약물질및생물학적제제제조업,0.1,0.3631222104159366,0.036312221041593665
20201106,2020,의료용기기제조업,0.1,-0.05262832276326723,-0.005262832276326724
20201106,2020,자연과학및공학연구개발업,0.1,0.043002822557302256,0.004300282255730226
20201207,2020,기타화학제품제조업,0.2,0.04622121284105962,0.009244242568211925
