date,year,portfolio_return,portfolio_return_gross,benchmark_return,alpha,transaction_cost,turnover,cash_drag_pct,sl_triggered_rate,ic_spearman,q1_ret,q2_ret,q3_ret,q4_ret,q5_ret,q_monotonic,top_decile_return,bottom_decile_return,long_short_return,portfolio_return_tuned,turnover_tuned,transaction_cost_tuned,top_sector,top_sector_weight,sector_hhi,top_picks,train_period,test_year
20170102,2017,0.05559547759036931,0.05612353936004915,0.03122599477646326,0.02436948281390605,0.0005,1.0,0.00702349999999996,0.0,0.08355041475731058,-0.07690793706816859,-0.004313950591639997,-0.03893594797844956,-0.01425383211578736,-0.018774121529250613,0,0.003260307442474453,-0.08302802507681238,0.08628833251928683,0.05559547759036931,1.0,0.0005,1차철강제조업,0.2,0.16000000000000006,000700(유수홀딩스):+11.4% | 002795(아모레퍼시픽홀딩스우):+7.1% | 138690(엘아이에스):-5.8% | 117670(알파칩스):-1.2% | 003090(대웅):+2.4% | 114120(크루셜텍):+1.8% | 085310(엔케이):-1.0% | 005160(동국산업):-7.2% | 020150(롯데에너지머티리얼즈):+13.1% | 100090(SK오션플랜트):+35.7%,2015-2016,2017
20170202,2017,0.059194349073746544,0.06142333808372225,0.007151104324183422,0.05204324474956312,0.0021,0.7,0.005954000000000015,0.0,0.10898141201776904,-0.00023982811265672765,0.005763454146667721,0.008567083102953801,0.010927918313296873,0.022605151370126343,1,0.02742644401210246,0.01291542781167428,0.014511016200428179,0.04233770474272447,0.5,0.0015,특수목적용기계제조업,0.2,0.12000000000000002,115960(연우):-7.2% | 092040(아미코젠):-2.3% | 138690(엘아이에스):+13.6% | 900270(헝셩그룹):+38.4% | 100090(SK오션플랜트):+2.5% | 052400(코나아이):-0.0% | 002795(아모레퍼시픽홀딩스우):-0.4% | 001570(금양):+2.9% | 082270(젬백스):-2.0% | 095270(웨이브일렉트로):+16.1%,2015-2016,2017
20170306,2017,0.12245218548372172,0.12515255160757974,0.03886690580969643,0.08358527967402529,0.0024000000000000002,0.8,0.004049999999999998,0.0,0.05907087816484686,0.026583964696413186,0.04796287186546441,0.06774524460222794,0.05009642734572608,0.04705886664582343,0,0.04950971478707251,0.0061477501231136595,0.04336196466395885,0.03492760457284749,0.8,0.0024000000000000002,UNMAPPED_SECTOR,0.1,0.10000000000000003,950140(잉글우드랩):-0.6% | 141080(리가켐바이오):+13.8% | 101490(에스앤에스텍):+2.5% | 084110(휴온스글로벌):+6.2% | 085310(엔케이):-14.1% | 228340(동양파일):+8.6% | 029460(케이씨):-2.5% | 060570(드림어스컴퍼니):+79.6% | 082270(젬백스):+17.1% | 052400(코나아이):+14.9%,2015-2016,2017
20170404,2017,-0.01031570748196775,-0.007934750884089526,0.06742132991599026,-0.07773703739795801,0.0024000000000000002,0.8,0.00519499999999995,0.0,0.0574630739719336,-0.004023369664632037,0.036725795916169514,0.017529097353590883,0.02896747208922693,0.03042219180339165,0,0.02635206877973813,-0.035885966656347724,0.06223803543608586,-0.01829554631263297,0.8,0.0024000000000000002,소프트웨어개발및공급업,0.2,0.14,015860(일진홀딩스):-1.0% | 000230(일동홀딩스):-3.7% | 205500(넥써쓰):+7.1% | 042040(케이피엠테크):+3.1% | 052400(코나아이):-13.4% | 02826K(삼성물산우B):+4.8% | 001570(금양):-0.2% | 190510(나무가):-7.6% | 114570(지스마트글로벌):+5.9% | 101490(에스앤에스텍):-2.8%,2015-2016,2017
20170508,2017,-0.0023191185522738467,-0.00021957966958001661,0.021309944640832246,-0.023629063193106092,0.0021,0.7,0.007292999999999994,0.0,0.052973175799437354,0.02400396777292088,0.0608458436714571,0.031109385158965677,0.050318159287961704,0.04618770009244163,0,0.029334927844860165,0.03229256165241566,-0.002957633807555496,0.005673120096574724,0.8,0.0024000000000000002,의약품제조업,0.3,0.16000000000000003,000230(일동홀딩스):-17.4% | 053030(바이넥스):-12.7% | 054670(대한뉴팜):-0.6% | 015860(일진홀딩스):+21.7% | 053590(한국테크놀로지):-6.4% | 032850(비트컴퓨터):+9.1% | 190510(나무가):+1.8% | 064240(홈캐스트):+7.4% | 109960(앱토크롬):-6.8% | 072020(중앙백신):+3.8%,2015-2016,2017
20170608,2017,-0.06280195215519802,-0.06082969451367669,0.01440000000000019,-0.0772019521551982,0.0021,0.7,0.005262499999999948,0.0,-0.00812806450195146,-0.024935498967845936,-0.031984674258632835,-0.02387163149911633,-0.047513085129566424,-0.0327670042588919,0,-0.04073181398595431,-0.033593539181302784,-0.007138274804651526,-0.06581590640128832,0.7,0.0021,전자부품제조업,0.3,0.16000000000000003,053590(한국테크놀로지):+8.1% | 096640(멜파스):-1.9% | 190510(나무가):-10.4% | 950140(잉글우드랩):-8.5% | 061970(LB세미콘):-1.2% | 011150(CJ씨푸드):-8.5% | 114120(크루셜텍):-23.4% | 002240(고려제강):-2.8% | 109960(앱토크롬):-10.2% | 016090(대현):-2.5%,2015-2016,2017
20170707,2017,0.13153865936023146,0.13391989113160785,0.010622545548187645,0.12091611381204381,0.0021,0.7,0.0066070000000000295,0.0,0.0537234897533356,-0.010688704811812576,-0.010556276154635556,0.0023352611639815874,-0.002950953211462073,0.005079594487488856,0,0.02412409229677539,-0.023824908451341643,0.04794900074811703,0.11968604935569305,0.6,0.0018,전자부품제조업,0.2,0.12000000000000002,006390(한일현대시멘트):-0.9% | 096640(멜파스):-9.5% | 002240(고려제강):+3.3% | 065060(지엔코):-1.1% | 168330(내츄럴엔도텍):+126.7% | 001250(GS글로벌):-1.9% | 114120(크루셜텍):-2.5% | 017040(광명전기):-6.9% | 006910(보성파워텍):+8.8% | 006380(카프로):+18.7%,2015-2016,2017
20170807,2017,0.060305095570283296,0.06285594984992308,-0.03433558415084714,0.09464067972113044,0.0024000000000000002,0.8,0.004873499999999975,0.0,0.013958146963079539,-0.012697500506805445,0.016282458318227278,0.020144311760723094,0.014815490110461457,-0.005175991666625141,0,0.0017081400312563,-0.0002799920355514432,0.001988132066807743,0.0851846947499264,0.8,0.0024000000000000002,전자부품제조업,0.3,0.18000000000000005,190510(나무가):-1.3% | 067000(조이시티):-1.4% | 096630(에스코넥):+7.1% | 089140(넥스턴앤롤코리아):-15.7% | 193250(링크드):-6.1% | 082270(젬백스):+81.5% | 017040(광명전기):+1.2% | 008600(윌비스):-0.9% | 114120(크루셜텍):-1.4% | 018310(삼목에스폼):+0.4%,2015-2016,2017
20170906,2017,-0.03461834074615033,-0.032877520282659146,0.07972161752094475,-0.11433995826709509,0.0018,0.6,0.003359000000000001,0.0,0.20670325291998715,-0.07568335171932977,-0.05315687043631238,-0.027715296668225812,-0.02824303672130511,-0.01939217170986643,0,-0.024467957543631052,-0.08446057532596761,0.059992617782336555,-0.03815205443218106,0.6,0.0018,의약품제조업,0.2,0.16000000000000006,089140(넥스턴앤롤코리아):-0.4% | 067000(조이시티):-10.4% | 011000(진원생명과학):+5.0% | 114120(크루셜텍):-13.2% | 149940(모다):+7.2% | 193250(링크드):+6.4% | 215790(이노인스트루먼트):+13.1% | 099190(아이센스):-8.3% | 011370(서한):-13.5% | 053030(바이넥스):-19.0%,2015-2016,2017
20171013,2017,0.186889840318905,0.19010311873950178,0.02132274324117911,0.16556709707772588,0.0027,0.9,0.0064990000000000325,0.0,0.004291122395853741,0.1226871461594598,0.101634820763597,0.11921031741310913,0.09661181629774825,0.11999420683852072,0,0.12743031838746982,0.09969599165207013,0.02773432673539969,0.1749796393655101,0.7,0.0021,의약품제조업,0.2,0.12000000000000002,001200(유진투자증권):+0.8% | 166480(코아스템켐온):+36.8% | 064550(바이오니아):+66.7% | 064090(인크레더블버즈):+42.3% | 161580(필옵틱스):+19.2% | 237690(에스티팜):+11.5% | 111110(호전실업):+13.9% | 035080(그래디언트):+8.0% | 123410(코리아에프티):+13.5% | 114120(크루셜텍):-21.4%,2015-2016,2017
